6100,2387
6200,1984
6300,1968
6400,1881
6500,2054
6600,2245
6700,2717
6800,2062
6900,2241
7000,2304
7100,3214
7200,2821
7300,3746
7400,3758
7500,3961
7600,3620
7700,3667
7800,4005
7900,3558
8000,3714
8100,4008
8200,4652
8300,4408
8400,7340
8500,5233
8600,4581
8700,10682
