22100,5886
22200,5868
22300,5907
22400,5959
22500,6018
22600,6067
22700,6131
22800,6166
22900,6414
23000,6269
23100,6368
23200,6486
23300,6742
23400,6528
23500,6617
23600,6628
23700,6876
23800,6779
23900,6801
24000,6866
24100,6929
24200,7021
24300,7031
24400,7276
24500,7154
24600,7199
24700,7289
24800,7322
24900,7389
25000,7597
25100,7509
25200,7641
25300,7730
25400,8270
25500,8651
25600,11635
